Vehicle Full Code,Vehicle Code,OEM Model Name,SIAM Company Code,SIAM Segment 1,SIAM Segment 2,SIAM Fuel,Month,Year,Production Qty,Domestic Sale,Export Sale,Category,Category Name,YrMth
FIFGOBCTLP,FG,Figo,FORD INDIA PVT LTD,B,Compact:,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
FIFGOBCTPT,FG,Figo,FORD INDIA PVT LTD,B,Compact:,PETROL,NOV,2012,0,157,0,PVPC,Passenger car PV,01-11-2012
FIFGOBCTDI,FG,Figo,FORD INDIA PVT LTD,B,Compact:,DIESEL,NOV,2012,0,4628,0,PVPC,Passenger car PV,01-11-2012
FAGPBBCTDI,GP,Grande Punto,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,DIESEL,NOV,2012,0,194,0,PVPC,Passenger car PV,01-11-2012
FAGPBBCTPT,GP,Grande Punto,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,PETROL,NOV,2012,0,13,0,PVPC,Passenger car PV,01-11-2012
MSWROBMIPT,WR,Wagon R,MARUTI SUZUKI INDIA LTD,B,Mini:,PETROL,NOV,2012,0,11075,0,PVPC,Passenger car PV,01-11-2012
MSWROBMIDI,WR,Wagon R,MARUTI SUZUKI INDIA LTD,B,Mini:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
MSM8OAMIDI,M8,M800,MARUTI SUZUKI INDIA LTD,A,Mini:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
MSM8OAMIPT,M8,M800,MARUTI SUZUKI INDIA LTD,A,Mini:,PETROL,NOV,2012,0,1101,0,PVPC,Passenger car PV,01-11-2012
MSAROBMIDI,AR,A-Star,MARUTI SUZUKI INDIA LTD,B,Mini:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
MSAROBMIPT,AR,A-Star,MARUTI SUZUKI INDIA LTD,B,Mini:,PETROL,NOV,2012,0,953,0,PVPC,Passenger car PV,01-11-2012
MSAOOBMILP,AO,Alto,MARUTI SUZUKI INDIA LTD,B,Mini:,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
MSAOOBMIDI,AO,Alto,MARUTI SUZUKI INDIA LTD,B,Mini:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
MSAOOBMIPT,AO,Alto,MARUTI SUZUKI INDIA LTD,B,Mini:,PETROL,NOV,2012,0,23550,0,PVPC,Passenger car PV,01-11-2012
HYSROBMILP,SR,Santro,HYUNDAI MOTOR INDIA LTD,B,Mini:,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
HYSROBMIDI,SR,Santro,HYUNDAI MOTOR INDIA LTD,B,Mini:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
HYSROBMIPT,SR,Santro,HYUNDAI MOTOR INDIA LTD,B,Mini:,PETROL,NOV,2012,0,3913,0,PVPC,Passenger car PV,01-11-2012
HYENOBMIPT,EN,Eon,HYUNDAI MOTOR INDIA LTD,B,Mini:,PETROL,NOV,2012,0,8449,0,PVPC,Passenger car PV,01-11-2012
GMSKOBMIPT,SK,Spark,GENERAL MOTORS INDIA PVT LTD,B,Mini:,PETROL,NOV,2012,0,876,0,PVPC,Passenger car PV,01-11-2012
GMSKOBMILP,SK,Spark,GENERAL MOTORS INDIA PVT LTD,B,Mini:,LPG,NOV,2012,0,49,0,PVPC,Passenger car PV,01-11-2012
TMNOALMOLP,NO,Nano,TATA MOTORS LTD,A LOW,Micro,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
TMNOALMODI,NO,Nano,TATA MOTORS LTD,A LOW,Micro,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
FIFFOCMSDI,FF,Ford Fiesta,FORD INDIA PVT LTD,C,Mid-Size,DIESEL,NOV,2012,0,105,0,PVPC,Passenger car PV,01-11-2012
VIPOBBCTLP,PO,Polo,VOLKSWAGEN INDIA PVT LTD,B+,Compact:,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
VIPOBBCTDI,PO,Polo,VOLKSWAGEN INDIA PVT LTD,B+,Compact:,DIESEL,NOV,2012,0,2508,0,PVPC,Passenger car PV,01-11-2012
VIPOBBCTPT,PO,Polo,VOLKSWAGEN INDIA PVT LTD,B+,Compact:,PETROL,NOV,2012,0,882,0,PVPC,Passenger car PV,01-11-2012
TKLHBBCTDI,LH,Liva Hatchback,TOYOTA KIRLOSKAR MOTOR PVT LTD,B+,Compact:,DIESEL,NOV,2012,0,1820,0,PVPC,Passenger car PV,01-11-2012
TKLHBBCTPT,LH,Liva Hatchback,TOYOTA KIRLOSKAR MOTOR PVT LTD,B+,Compact:,PETROL,NOV,2012,0,361,0,PVPC,Passenger car PV,01-11-2012
TMICOCCTLP,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
TMICOCCTDI,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,DIESEL,NOV,2012,0,3053,0,PVPC,Passenger car PV,01-11-2012
TMICOCCTPT,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,PETROL,NOV,2012,0,26,0,PVPC,Passenger car PV,01-11-2012
TMIDOBCTDI,ID,Indica,TATA MOTORS LTD,B,Compact:,DIESEL,NOV,2012,0,6920,0,PVPC,Passenger car PV,01-11-2012
TMIDOBCTPT,ID,Indica,TATA MOTORS LTD,B,Compact:,PETROL,NOV,2012,0,36,0,PVPC,Passenger car PV,01-11-2012
SKFABBCTDI,FA,Fabia,SKODAAUTO INDIA PVT LTD,B+,Compact:,DIESEL,NOV,2012,0,98,0,PVPC,Passenger car PV,01-11-2012
SKFABBCTPT,FA,Fabia,SKODAAUTO INDIA PVT LTD,B+,Compact:,PETROL,NOV,2012,0,35,0,PVPC,Passenger car PV,01-11-2012
RIPEBBCTLP,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
RIPEBBCTPT,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,PETROL,NOV,2012,0,16,0,PVPC,Passenger car PV,01-11-2012
RIPEBBCTDI,PE,Pulse,RENAULT INDIA PVT LTD,B+,Compact:,DIESEL,NOV,2012,0,420,0,PVPC,Passenger car PV,01-11-2012
NMMRBBCTLP,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
NMMRBBCTDI,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,DIESEL,NOV,2012,0,701,0,PVPC,Passenger car PV,01-11-2012
NMMRBBCTPT,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,PETROL,NOV,2012,0,142,0,PVPC,Passenger car PV,01-11-2012
NMDGOBCTLP,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
NMDGOBCTDI,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
NMDGOBCTPT,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,PETROL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
MSSWBBCTDI,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,DIESEL,NOV,2012,0,15153,0,PVPC,Passenger car PV,01-11-2012
MSSWBBCTPT,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,NOV,2012,0,2182,0,PVPC,Passenger car PV,01-11-2012
MSRZBBCTLP,RZ,Ritz,MARUTI SUZUKI INDIA LTD,B+,Compact:,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
HYATOCSCPT,AT,Accent,HYUNDAI MOTOR INDIA LTD,C,Super Compact,PETROL,NOV,2012,0,234,0,PVPC,Passenger car PV,01-11-2012
NMSYCCMSPT,SY,Sunny,NISSAN MOTOR INDIA PVT LTD,C+,Mid-Size,PETROL,NOV,2012,0,311,0,PVPC,Passenger car PV,01-11-2012
MSSXCCMSPT,SX,SX4,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,PETROL,NOV,2012,0,297,0,PVPC,Passenger car PV,01-11-2012
MSSXCCMSDI,SX,SX4,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,DIESEL,NOV,2012,0,395,0,PVPC,Passenger car PV,01-11-2012
HYVRCCMSPT,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,PETROL,NOV,2012,0,999,0,PVPC,Passenger car PV,01-11-2012
HYVRCCMSDI,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,DIESEL,NOV,2012,0,3027,0,PVPC,Passenger car PV,01-11-2012
HCCTCCMSLP,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
HCCTCCMSDI,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
HCCTCCMSPT,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,PETROL,NOV,2012,0,1218,0,PVPC,Passenger car PV,01-11-2012
GMAVCCMSDI,AV,Aveo,GENERAL MOTORS INDIA PVT LTD,C+,Mid-Size,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
GMAVCCMSPT,AV,Aveo,GENERAL MOTORS INDIA PVT LTD,C+,Mid-Size,PETROL,NOV,2012,0,20,0,PVPC,Passenger car PV,01-11-2012
GMAVCCMSCN,AV,Aveo,GENERAL MOTORS INDIA PVT LTD,C+,Mid-Size,CNG,NOV,2012,0,6,0,PVPC,Passenger car PV,01-11-2012
TMNOALMOPT,NO,Nano,TATA MOTORS LTD,A LOW,Micro,PETROL,NOV,2012,0,3503,0,PVPC,Passenger car PV,01-11-2012
GMEYF1U2PT,EY,Enjoy,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,PETROL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
GMTVF1U2DI,TV,Tavera,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,DIESEL,NOV,2012,0,1405,0,PVUV,Utility vehicles PV,01-11-2012
GMTVF1U2PT,TV,Tavera,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,PETROL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
HYROF1U2DI,RO,Rhino,HYUNDAI MOTOR INDIA LTD,MPV,UV2,DIESEL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
HYROF1U2PT,RO,Rhino,HYUNDAI MOTOR INDIA LTD,MPV,UV2,PETROL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
MMHTF1U2DI,HT,HT,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
MMHTF1U2PT,HT,HT,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
MMSPF2U2PT,SP,Scorpio,MAHINDRA & MAHINDRA LTD,SUV,UV2,PETROL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
MMSPF2U2DI,SP,Scorpio,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,NOV,2012,0,4277,0,PVUV,Utility vehicles PV,01-11-2012
MMX5F2U2DI,X5,Xuv500,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,NOV,2012,0,4237,0,PVUV,Utility vehicles PV,01-11-2012
MMXOF1U2DI,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,NOV,2012,0,1756,0,PVUV,Utility vehicles PV,01-11-2012
MMXOF1U2PT,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
SKSBOEPMPT,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,PETROL,NOV,2012,0,71,0,PVPC,Passenger car PV,01-11-2012
MMTIF1U2PT,TI,Bolero Plus,MAHINDRA & MAHINDRA LTD,MPV,UV2,PETROL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
MMQOF2U1DI,QO,Quanto,MAHINDRA & MAHINDRA LTD,SUV,UV1,DIESEL,NOV,2012,0,2297,0,PVUV,Utility vehicles PV,01-11-2012
MMQOF2U1PT,QO,Quanto,MAHINDRA & MAHINDRA LTD,SUV,UV1,PETROL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
MMSTF1U1DI,ST,ST,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,NOV,2012,0,583,0,PVUV,Utility vehicles PV,01-11-2012
MMSTF1U1PT,ST,ST,MAHINDRA & MAHINDRA LTD,MPV,UV1,PETROL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
MSERF1U1DI,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,DIESEL,NOV,2012,0,6709,0,PVUV,Utility vehicles PV,01-11-2012
MSERF1U1PT,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,NOV,2012,0,628,0,PVUV,Utility vehicles PV,01-11-2012
MSGYF1U1PT,GY,Gypsy,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,NOV,2012,0,102,0,PVUV,Utility vehicles PV,01-11-2012
MSGYF1U1DI,GY,Gypsy,MARUTI SUZUKI INDIA LTD,MPV,UV1,DIESEL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
NMEAF1U1DI,EA,EVALIA,NISSAN MOTOR INDIA PVT LTD,MPV,UV1,DIESEL,NOV,2012,0,262,0,PVUV,Utility vehicles PV,01-11-2012
NMEAF1U1PT,EA,EVALIA,NISSAN MOTOR INDIA PVT LTD,MPV,UV1,PETROL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
RIDRF2U1PT,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,PETROL,NOV,2012,0,109,0,PVUV,Utility vehicles PV,01-11-2012
RIDRF2U1DI,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,DIESEL,NOV,2012,0,5142,0,PVUV,Utility vehicles PV,01-11-2012
MMTIF1U2DI,TI,Bolero Plus,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
MMBOF1U1PT,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,PETROL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
MMBOF1U1DI,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,NOV,2012,0,10098,0,PVUV,Utility vehicles PV,01-11-2012
ALSEF1U1PT,SE,STILE,ASHOK LEYLAND LTD,MPV,UV1,PETROL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
ALSEF1U1DI,SE,STILE,ASHOK LEYLAND LTD,MPV,UV1,DIESEL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
TKPSP3PMDI,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
TKPSP3PMPT,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,PETROL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
VIPTOEPMPT,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,PETROL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
VIPTOEPMDI,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,DIESEL,NOV,2012,0,62,0,PVPC,Passenger car PV,01-11-2012
TKCYOEPMDI,CY,Camry,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
GMEYF1U2DI,EY,Enjoy,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,DIESEL,NOV,2012,0,0,0,PVUV,Utility vehicles PV,01-11-2012
GMBTOBCTPT,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,PETROL,NOV,2012,0,460,0,PVPC,Passenger car PV,01-11-2012
MSRZBBCTPT,RZ,Ritz,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,NOV,2012,0,887,0,PVPC,Passenger car PV,01-11-2012
MSEOOBCTDI,EO,Estilo,MARUTI SUZUKI INDIA LTD,B,Compact:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
MSEOOBCTPT,EO,Estilo,MARUTI SUZUKI INDIA LTD,B,Compact:,PETROL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
MSCOOBCTDI,CO,Celerio,MARUTI SUZUKI INDIA LTD,B,Compact:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
MSCOOBCTPT,CO,Celerio,MARUTI SUZUKI INDIA LTD,B,Compact:,PETROL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
MMVBBBCTPT,VB,Vibe,MAHINDRA & MAHINDRA LTD,B+,Compact:,PETROL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
MMVBBBCTDI,VB,Vibe,MAHINDRA & MAHINDRA LTD,B+,Compact:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
HYXCOCCTPT,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,PETROL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
HYXCOCCTDI,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
HYI2BBCTPT,I2,i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,NOV,2012,0,3224,0,PVPC,Passenger car PV,01-11-2012
HYI2BBCTDI,I2,i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,NOV,2012,0,4537,0,PVPC,Passenger car PV,01-11-2012
HYI1OBCTDI,I1,i10,HYUNDAI MOTOR INDIA LTD,B,Compact:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
HYI1OBCTPT,I1,i10,HYUNDAI MOTOR INDIA LTD,B,Compact:,PETROL,NOV,2012,0,9782,0,PVPC,Passenger car PV,01-11-2012
HCJZBBCTDI,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
HCJZBBCTPT,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,PETROL,NOV,2012,0,186,0,PVPC,Passenger car PV,01-11-2012
HCBIOBCTDI,BI,Brio,HONDA CARS INDIA LTD,B,Compact:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
HCBIOBCTPT,BI,Brio,HONDA CARS INDIA LTD,B,Compact:,PETROL,NOV,2012,0,2199,0,PVPC,Passenger car PV,01-11-2012
GMUABBCTLP,UA,UVA,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
GMUABBCTDI,UA,UVA,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
GMUABBCTPT,UA,UVA,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,PETROL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
GMSUBBCTLP,SU,Sail UVa,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,LPG,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
GMSUBBCTPT,SU,Sail UVa,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,PETROL,NOV,2012,0,1321,0,PVPC,Passenger car PV,01-11-2012
GMSUBBCTDI,SU,Sail UVa,GENERAL MOTORS INDIA PVT LTD,B+,Compact:,DIESEL,NOV,2012,0,274,0,PVPC,Passenger car PV,01-11-2012
GMBTOBCTDI,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,DIESEL,NOV,2012,0,2448,0,PVPC,Passenger car PV,01-11-2012
SKSBOEPMDI,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,DIESEL,NOV,2012,0,49,0,PVPC,Passenger car PV,01-11-2012
NMTAOEPMDI,TA,Teana,NISSAN MOTOR INDIA PVT LTD,E,Premium:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
NMTAOEPMPT,TA,Teana,NISSAN MOTOR INDIA PVT LTD,E,Premium:,PETROL,NOV,2012,0,8,0,PVPC,Passenger car PV,01-11-2012
HYSNOEPMDI,SN,Sonata,HYUNDAI MOTOR INDIA LTD,E,Premium:,DIESEL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
HYSNOEPMPT,SN,Sonata,HYUNDAI MOTOR INDIA LTD,E,Premium:,PETROL,NOV,2012,0,20,0,PVPC,Passenger car PV,01-11-2012
HCADOEPMPT,AD,Accord,HONDA CARS INDIA LTD,E,Premium:,PETROL,NOV,2012,0,36,0,PVPC,Passenger car PV,01-11-2012
VIJAODEEDI,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,DIESEL,NOV,2012,0,177,0,PVPC,Passenger car PV,01-11-2012
VIJAODEEPT,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,PETROL,NOV,2012,0,22,0,PVPC,Passenger car PV,01-11-2012
TKCAODEEPT,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,PETROL,NOV,2012,0,141,0,PVPC,Passenger car PV,01-11-2012
TKCAODEEDI,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,DIESEL,NOV,2012,0,221,0,PVPC,Passenger car PV,01-11-2012
SKOAP3EEPT,OA,Octavia,SKODAAUTO INDIA PVT LTD,Premium Car 3,Executive,PETROL,NOV,2012,0,0,0,PVPC,Passenger car PV,01-11-2012
SKOAP3EEPT,OA,Octavia,SKODAAUTO INDIA PVT LTD,Premium Car 3,Executive,PETROL,JUN,2012,0,0,0,PVPC,Passenger car PV,01-06-2012
TKCAODEEDI,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,DIESEL,JUN,2012,0,305,0,PVPC,Passenger car PV,01-06-2012
GMCPF2U4DI,CP,Captiva,GENERAL MOTORS INDIA PVT LTD,SUV,UV4:,DIESEL,JUN,2012,0,31,0,PVUV,Utility vehicles PV,01-06-2012
FIEVF2U4PT,EV,Endeavour,FORD INDIA PVT LTD,SUV,UV4:,PETROL,JUN,2012,0,0,0,PVUV,Utility vehicles PV,01-06-2012
TKCAODEEPT,CA,Corolla,TOYOTA KIRLOSKAR MOTOR PVT LTD,D,Executive,PETROL,JUN,2012,0,200,0,PVPC,Passenger car PV,01-06-2012
VIJAODEEPT,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,PETROL,JUN,2012,0,61,0,PVPC,Passenger car PV,01-06-2012
VIJAODEEDI,JA,Jetta,VOLKSWAGEN INDIA PVT LTD,D,Executive,DIESEL,JUN,2012,0,220,0,PVPC,Passenger car PV,01-06-2012
HCADOEPMPT,AD,Accord,HONDA CARS INDIA LTD,E,Premium:,PETROL,JUN,2012,0,52,0,PVPC,Passenger car PV,01-06-2012
HYSNOEPMPT,SN,Sonata,HYUNDAI MOTOR INDIA LTD,E,Premium:,PETROL,JUN,2012,0,39,0,PVPC,Passenger car PV,01-06-2012
FIEVF2U4DI,EV,Endeavour,FORD INDIA PVT LTD,SUV,UV4:,DIESEL,JUN,2012,0,133,0,PVUV,Utility vehicles PV,01-06-2012
TMXNF2U3PT,XN,Xenon,TATA MOTORS LTD,SUV,UV3,PETROL,JUN,2012,0,0,0,PVUV,Utility vehicles PV,01-06-2012
TMXNF2U3DI,XN,Xenon,TATA MOTORS LTD,SUV,UV3,DIESEL,JUN,2012,0,6,0,PVUV,Utility vehicles PV,01-06-2012
TMAAF2U3DI,AA,Aria,TATA MOTORS LTD,SUV,UV3,DIESEL,JUN,2012,0,17,0,PVUV,Utility vehicles PV,01-06-2012
FMTXF1U3PT,TX,Trax,FORCE MOTORS LTD,MPV,UV3,PETROL,JUN,2012,0,0,0,PVUV,Utility vehicles PV,01-06-2012
FMTXF1U3DI,TX,Trax,FORCE MOTORS LTD,MPV,UV3,DIESEL,JUN,2012,0,239,0,PVUV,Utility vehicles PV,01-06-2012
FMFOF2U3PT,FO,Force One,FORCE MOTORS LTD,SUV,UV3,PETROL,JUN,2012,0,0,0,PVUV,Utility vehicles PV,01-06-2012
FMFOF2U3DI,FO,Force One,FORCE MOTORS LTD,SUV,UV3,DIESEL,JUN,2012,0,104,0,PVUV,Utility vehicles PV,01-06-2012
TKIAF1U2DI,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,DIESEL,JUN,2012,0,6783,0,PVUV,Utility vehicles PV,01-06-2012
HYSNOEPMDI,SN,Sonata,HYUNDAI MOTOR INDIA LTD,E,Premium:,DIESEL,JUN,2012,0,0,0,PVPC,Passenger car PV,01-06-2012
NMTAOEPMPT,TA,Teana,NISSAN MOTOR INDIA PVT LTD,E,Premium:,PETROL,JUN,2012,0,1,0,PVPC,Passenger car PV,01-06-2012
NMTAOEPMDI,TA,Teana,NISSAN MOTOR INDIA PVT LTD,E,Premium:,DIESEL,JUN,2012,0,0,0,PVPC,Passenger car PV,01-06-2012
SKSBOEPMDI,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,DIESEL,JUN,2012,0,190,0,PVPC,Passenger car PV,01-06-2012
SKSBOEPMPT,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,PETROL,JUN,2012,0,82,0,PVPC,Passenger car PV,01-06-2012
TKCYOEPMPT,CY,Camry,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,PETROL,JUN,2012,0,0,0,PVPC,Passenger car PV,01-06-2012
TKCYOEPMDI,CY,Camry,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,DIESEL,JUN,2012,0,0,0,PVPC,Passenger car PV,01-06-2012
VIPTOEPMDI,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,DIESEL,JUN,2012,0,90,0,PVPC,Passenger car PV,01-06-2012
VIPTOEPMPT,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,PETROL,JUN,2012,0,0,0,PVPC,Passenger car PV,01-06-2012
TKPSP3PMHY,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,HYBRID,JUN,2012,0,1,0,PVPC,Passenger car PV,01-06-2012
TKPSP3PMPT,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,PETROL,JUN,2012,0,0,0,PVPC,Passenger car PV,01-06-2012
TKPSP3PMDI,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,DIESEL,JUN,2012,0,0,0,PVPC,Passenger car PV,01-06-2012
